1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.069139999999999979e-01 -4.169329999999999981e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.083709999999999507e-02 -9.953140000000000598e-02 -5.744219999999999882e-02 0.000000000000000000e+00 3.777799999999999908e-02 -2.929899999999999866e-02 -5.074680000000000163e-02 2.518159999999999959e-05 8.084059999999999857e-02 -1.041640000000000076e-05 -1.149219999999999964e-01 7.981160000000000001e-05 4.070799999999999974e-01 2.085110000000000019e-01 -3.611739999999999950e-01 2.039119999999999952e-04 5.130219999999999780e-01 1.136790000000000023e-01 9.248289999999999289e-03 2.899660000000000085e-03 9.252019999999999689e-03 1.136879999999999974e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.069139999999999979e-01 -4.169329999999999981e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.083709999999999507e-02 -9.953140000000000598e-02 -5.744219999999999882e-02 0.000000000000000000e+00 3.777799999999999908e-02 -2.929899999999999866e-02 -5.074680000000000163e-02 2.518159999999999959e-05 8.084059999999999857e-02 -1.041640000000000076e-05 -1.149219999999999964e-01 7.981160000000000001e-05 4.070799999999999974e-01 2.085110000000000019e-01 -3.611739999999999950e-01 2.039119999999999952e-04 5.130219999999999780e-01 1.136790000000000023e-01 9.248289999999999289e-03 2.899660000000000085e-03 9.252019999999999689e-03 1.136879999999999974e-01
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.169329999999999981e-01 -3.271519999999999984e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.953140000000000598e-02 -1.018410000000000010e-01 -7.896630000000000316e-02 0.000000000000000000e+00 2.929899999999999866e-02 -9.665740000000000789e-03 -4.281879999999999714e-02 2.124759999999999965e-05 1.041640000000000076e-05 3.498779999999999946e-02 -1.653309999999999930e-05 0.000000000000000000e+00 -2.085110000000000019e-01 1.033229999999999982e-01 2.485080000000000067e-01 -1.403029999999999881e-04 -2.428440000000000043e-01 1.307119999999999949e-01 1.416309999999999965e-02 2.567799999999999857e-03 -2.440700000000000074e-03 -1.207970000000000016e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.169329999999999981e-01 -3.271519999999999984e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.953140000000000598e-02 -1.018410000000000010e-01 -7.896630000000000316e-02 0.000000000000000000e+00 2.929899999999999866e-02 -9.665740000000000789e-03 -4.281879999999999714e-02 2.124759999999999965e-05 1.041640000000000076e-05 3.498779999999999946e-02 -1.653309999999999930e-05 0.000000000000000000e+00 -2.085110000000000019e-01 1.033229999999999982e-01 2.485080000000000067e-01 -1.403029999999999881e-04 -2.428440000000000043e-01 1.307119999999999949e-01 1.416309999999999965e-02 2.567799999999999857e-03 -2.440700000000000074e-03 -1.207970000000000016e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.466540000000000121e-01 0.000000000000000000e+00 5.744219999999999882e-02 -7.896630000000000316e-02 -1.058749999999999969e-02 0.000000000000000000e+00 5.074680000000000163e-02 -4.281879999999999714e-02 -5.910760000000000319e-02 3.680150000000000332e-05 1.149219999999999964e-01 -1.653309999999999930e-05 -1.474189999999999945e-01 1.266779999999999957e-04 3.611739999999999950e-01 2.485080000000000067e-01 -1.836659999999999959e-01 2.430269999999999891e-04 -4.206650000000000111e-01 -6.402380000000000571e-02 5.358589999999999881e-03 4.446430000000000347e-03 1.495070000000000079e-02 8.121470000000000078e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.466540000000000121e-01 0.000000000000000000e+00 5.744219999999999882e-02 -7.896630000000000316e-02 -1.058749999999999969e-02 0.000000000000000000e+00 5.074680000000000163e-02 -4.281879999999999714e-02 -5.910760000000000319e-02 3.680150000000000332e-05 1.149219999999999964e-01 -1.653309999999999930e-05 -1.474189999999999945e-01 1.266779999999999957e-04 3.611739999999999950e-01 2.485080000000000067e-01 -1.836659999999999959e-01 2.430269999999999891e-04 -4.206650000000000111e-01 -6.402380000000000571e-02 5.358589999999999881e-03 4.446430000000000347e-03 1.495070000000000079e-02 8.121470000000000078e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.466540000000000121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.498609999999999914e-02 -2.518159999999999959e-05 2.124759999999999965e-05 3.680150000000000332e-05 1.505599999999999994e-02 -7.981160000000000001e-05 0.000000000000000000e+00 1.266779999999999957e-04 3.498769999999999658e-02 -2.039119999999999952e-04 -1.403029999999999881e-04 2.430269999999999891e-04 2.467900000000000094e-01 1.987780000000000135e-04 8.838850000000000255e-05 2.812760000000000154e-06 -1.660610000000000098e-06 -1.167749999999999958e-05 -5.794530000000000237e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.466540000000000121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.498609999999999914e-02 -2.518159999999999959e-05 2.124759999999999965e-05 3.680150000000000332e-05 1.505599999999999994e-02 -7.981160000000000001e-05 0.000000000000000000e+00 1.266779999999999957e-04 3.498769999999999658e-02 -2.039119999999999952e-04 -1.403029999999999881e-04 2.430269999999999891e-04 2.467900000000000094e-01 1.987780000000000135e-04 8.838850000000000255e-05 2.812760000000000154e-06 -1.660610000000000098e-06 -1.167749999999999958e-05 -5.794530000000000237e-05
4.069139999999999979e-01 4.169329999999999981e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.071379999999999999e-01 -2.085940000000000016e-01 -3.611699999999999910e-01 0.000000000000000000e+00 8.082860000000000045e-02 5.516479999999999909e-06 -1.149069999999999953e-01 5.701939999999999824e-05 3.778759999999999758e-02 2.930479999999999891e-02 -5.075899999999999856e-02 3.525129999999999908e-05 8.084059999999999857e-02 9.952869999999999773e-02 -5.745560000000000250e-02 3.243829999999999739e-05 1.136520000000000030e-01 5.129970000000000363e-01 1.136869999999999964e-01 9.252679999999999239e-03 2.899940000000000156e-03 9.250450000000000339e-03 4.069139999999999979e-01 4.169329999999999981e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.071379999999999999e-01 -2.085940000000000016e-01 -3.611699999999999910e-01 0.000000000000000000e+00 8.082860000000000045e-02 5.516479999999999909e-06 -1.149069999999999953e-01 5.701939999999999824e-05 3.778759999999999758e-02 2.930479999999999891e-02 -5.075899999999999856e-02 3.525129999999999908e-05 8.084059999999999857e-02 9.952869999999999773e-02 -5.745560000000000250e-02 3.243829999999999739e-05 1.136520000000000030e-01 5.129970000000000363e-01 1.136869999999999964e-01 9.252679999999999239e-03 2.899940000000000156e-03 9.250450000000000339e-03
-4.169329999999999981e-01 -3.271519999999999984e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.085940000000000016e-01 1.032720000000000027e-01 -2.485769999999999924e-01 0.000000000000000000e+00 -5.516479999999999909e-06 3.498190000000000327e-02 8.755959999999999427e-06 0.000000000000000000e+00 -2.930479999999999891e-02 -9.665190000000000586e-03 4.282690000000000108e-02 -2.974259999999999879e-05 -9.952869999999999773e-02 -1.018259999999999998e-01 7.897930000000000228e-02 -4.459019999999999873e-05 -1.306940000000000046e-01 2.427159999999999873e-01 1.208100000000000007e-01 2.441689999999999833e-03 -2.567820000000000172e-03 -1.416560000000000041e-02 -4.169329999999999981e-01 -3.271519999999999984e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.085940000000000016e-01 1.032720000000000027e-01 -2.485769999999999924e-01 0.000000000000000000e+00 -5.516479999999999909e-06 3.498190000000000327e-02 8.755959999999999427e-06 0.000000000000000000e+00 -2.930479999999999891e-02 -9.665190000000000586e-03 4.282690000000000108e-02 -2.974259999999999879e-05 -9.952869999999999773e-02 -1.018259999999999998e-01 7.897930000000000228e-02 -4.459019999999999873e-05 -1.306940000000000046e-01 2.427159999999999873e-01 1.208100000000000007e-01 2.441689999999999833e-03 -2.567820000000000172e-03 -1.416560000000000041e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.466540000000000121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.611699999999999910e-01 -2.485769999999999924e-01 -1.835600000000000009e-01 0.000000000000000000e+00 1.149069999999999953e-01 8.755959999999999427e-06 -1.474030000000000062e-01 9.050339999999999817e-05 5.075899999999999856e-02 4.282690000000000108e-02 -5.912049999999999944e-02 5.151730000000000225e-05 5.745560000000000250e-02 7.897930000000000228e-02 -1.060509999999999925e-02 2.574089999999999947e-05 -6.399340000000000583e-02 -4.207219999999999849e-01 8.119120000000000503e-02 1.495149999999999951e-02 4.446959999999999802e-03 5.361359999999999910e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.466540000000000121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.611699999999999910e-01 -2.485769999999999924e-01 -1.835600000000000009e-01 0.000000000000000000e+00 1.149069999999999953e-01 8.755959999999999427e-06 -1.474030000000000062e-01 9.050339999999999817e-05 5.075899999999999856e-02 4.282690000000000108e-02 -5.912049999999999944e-02 5.151730000000000225e-05 5.745560000000000250e-02 7.897930000000000228e-02 -1.060509999999999925e-02 2.574089999999999947e-05 -6.399340000000000583e-02 -4.207219999999999849e-01 8.119120000000000503e-02 1.495149999999999951e-02 4.446959999999999802e-03 5.361359999999999910e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.466540000000000121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.468390000000000029e-01 -5.701939999999999824e-05 0.000000000000000000e+00 9.050339999999999817e-05 3.498190000000000327e-02 -3.525129999999999908e-05 -2.974259999999999879e-05 5.151730000000000225e-05 1.506019999999999928e-02 -3.243829999999999739e-05 -4.459019999999999873e-05 2.574089999999999947e-05 3.498779999999999946e-02 3.023889999999999944e-05 5.808319999999999846e-04 4.261789999999999730e-05 -5.583959999999999981e-06 -3.473379999999999938e-06 -3.825239999999999649e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.466540000000000121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.468390000000000029e-01 -5.701939999999999824e-05 0.000000000000000000e+00 9.050339999999999817e-05 3.498190000000000327e-02 -3.525129999999999908e-05 -2.974259999999999879e-05 5.151730000000000225e-05 1.506019999999999928e-02 -3.243829999999999739e-05 -4.459019999999999873e-05 2.574089999999999947e-05 3.498779999999999946e-02 3.023889999999999944e-05 5.808319999999999846e-04 4.261789999999999730e-05 -5.583959999999999981e-06 -3.473379999999999938e-06 -3.825239999999999649e-06
8.083709999999999507e-02 9.953140000000000598e-02 5.744219999999999882e-02 0.000000000000000000e+00 4.071379999999999999e-01 2.085940000000000016e-01 3.611699999999999910e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.067799999999999749e-01 2.084050000000000069e-01 -3.610090000000000243e-01 3.581689999999999787e-04 8.081380000000000507e-02 9.948970000000000036e-02 -5.745650000000000063e-02 7.978280000000000463e-05 3.777670000000000333e-02 5.859580000000000344e-02 -4.725329999999999869e-06 1.432299999999999992e-05 9.253499999999999573e-03 1.136950000000000044e-01 5.129829999999999668e-01 1.136280000000000068e-01 9.242359999999999812e-03 2.900110000000000014e-03 8.083709999999999507e-02 9.953140000000000598e-02 5.744219999999999882e-02 0.000000000000000000e+00 4.071379999999999999e-01 2.085940000000000016e-01 3.611699999999999910e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.067799999999999749e-01 2.084050000000000069e-01 -3.610090000000000243e-01 3.581689999999999787e-04 8.081380000000000507e-02 9.948970000000000036e-02 -5.745650000000000063e-02 7.978280000000000463e-05 3.777670000000000333e-02 5.859580000000000344e-02 -4.725329999999999869e-06 1.432299999999999992e-05 9.253499999999999573e-03 1.136950000000000044e-01 5.129829999999999668e-01 1.136280000000000068e-01 9.242359999999999812e-03 2.900110000000000014e-03
-9.953140000000000598e-02 -1.018410000000000010e-01 -7.896630000000000316e-02 0.000000000000000000e+00 -2.085940000000000016e-01 1.032720000000000027e-01 -2.485769999999999924e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.084050000000000069e-01 1.031409999999999966e-01 2.484099999999999919e-01 -2.464559999999999863e-04 -9.948970000000000036e-02 -1.017750000000000044e-01 7.897469999999999490e-02 -1.096619999999999946e-04 -5.859580000000000344e-02 -8.382720000000000449e-02 7.974179999999999265e-06 -2.417059999999999860e-05 -1.173030000000000080e-02 -9.951530000000000098e-03 4.857069999999999999e-01 -9.906150000000000719e-03 -1.171610000000000013e-02 -5.135370000000000212e-03 -9.953140000000000598e-02 -1.018410000000000010e-01 -7.896630000000000316e-02 0.000000000000000000e+00 -2.085940000000000016e-01 1.032720000000000027e-01 -2.485769999999999924e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.084050000000000069e-01 1.031409999999999966e-01 2.484099999999999919e-01 -2.464559999999999863e-04 -9.948970000000000036e-02 -1.017750000000000044e-01 7.897469999999999490e-02 -1.096619999999999946e-04 -5.859580000000000344e-02 -8.382720000000000449e-02 7.974179999999999265e-06 -2.417059999999999860e-05 -1.173030000000000080e-02 -9.951530000000000098e-03 4.857069999999999999e-01 -9.906150000000000719e-03 -1.171610000000000013e-02 -5.135370000000000212e-03
