S0   -106.665424495  
S1   -106.65283050118612  
S2   -106.65283050118612  
S3   -106.61209754891502  
S4   -106.59117983289849  
S5   -106.59117983289849  
S6   -106.59078661511674  
S7   -106.56322094613573  
S8   -106.56322094613573  
