0  -2902.64842327 -2902.24472327 -2902.24472327 -2901.14502327 -2900.55802327 -2900.55802327 -2900.54552327 -2899.79102327
1  -2902.65203896 -2902.24673896 -2902.24673896 -2901.14723896 -2900.55973896 -2900.55973896 -2900.54713896 -2899.79253896
2  -2902.66036437 -2902.25136437 -2902.25136437 -2901.15216437 -2900.56356437 -2900.56356437 -2900.55096437 -2899.79596437
3  -2902.67346756 -2902.25856756 -2902.25856756 -2901.15996756 -2900.56966756 -2900.56966756 -2900.55686756 -2899.80146756
4  -2902.69145530 -2902.26845530 -2902.26845530 -2901.17055530 -2900.57805530 -2900.57805530 -2900.56495530 -2899.80895530
5  -2902.71447266 -2902.28127266 -2902.28127266 -2901.18407266 -2900.58867266 -2900.58867266 -2900.57527266 -2899.81847266
6  -2902.74270514 -2902.29690514 -2902.29690514 -2901.20060514 -2900.60170514 -2900.60170514 -2900.58790514 -2899.83000514
7  -2902.77638061 -2902.31568061 -2902.31568061 -2901.22038061 -2900.61708061 -2900.61708061 -2900.60288061 -2899.84368061
8  -2902.81576985 -2902.33766985 -2902.33766985 -2901.24336985 -2900.63496985 -2900.63496985 -2900.62036985 -2899.85946985
9  -2902.86118622 -2902.36318622 -2902.36318622 -2901.26988622 -2900.65548622 -2900.65548622 -2900.64028622 -2899.87758622
10  -2902.91298617 -2902.39228617 -2902.39228617 -2901.30018617 -2900.67858617 -2900.67858617 -2900.66278617 -2899.89798617
11  -2902.97156812 -2902.42526812 -2902.42526812 -2901.33436812 -2900.70446812 -2900.70446812 -2900.68806812 -2899.92066812
12  -2903.03736950 -2902.46236950 -2902.46236950 -2901.37286950 -2900.73326950 -2900.73326950 -2900.71606950 -2899.94586950
13  -2903.11085892 -2902.50375892 -2902.50365892 -2901.41595892 -2900.76485892 -2900.76485892 -2900.74695892 -2899.97355892
14  -2903.19252256 -2902.54942256 -2902.54932256 -2901.46362256 -2900.79942256 -2900.79942256 -2900.78072256 -2900.00372256
15  -2903.28284536 -2902.59944536 -2902.59934536 -2901.51634536 -2900.83694536 -2900.83694536 -2900.81744536 -2900.03644536
16  -2903.38231041 -2902.65381041 -2902.65371041 -2901.57421041 -2900.87731041 -2900.87731041 -2900.85701041 -2900.07171041
17  -2903.49138640 -2902.71258640 -2902.71238640 -2901.63718640 -2900.92048640 -2900.92048640 -2900.89928640 -2900.10958640
18  -2903.61049111 -2902.77539111 -2902.77509111 -2901.70519111 -2900.96609111 -2900.96609111 -2900.94409111 -2900.14989111
19  -2903.73994633 -2902.84184633 -2902.84124633 -2901.77804633 -2901.01384633 -2901.01384633 -2900.99104633 -2900.19254633
20  -2903.87993181 -2902.91103181 -2902.91043181 -2901.85513181 -2901.06333181 -2901.06333181 -2901.03973181 -2900.23733181
