 --------------------
 MO overlap between Geom1 and Geom 2
 MO overlap count different spins
           1           1  0.998170854504211     
           1           2 -9.473931408706157E-003
           1           3 -3.269645785440967E-003
           1           4  1.214083282161394E-003
           1           5  2.123860286805065E-003
           1           6 -4.226361990497837E-002
           1           7  0.000000000000000E+000
           1           8  0.000000000000000E+000
           1           9  0.000000000000000E+000
           1          10  0.000000000000000E+000
           1          11  0.000000000000000E+000
           1          12  0.000000000000000E+000
           2           1  9.966179304109778E-003
           2           2  0.995208409757786     
           2           3  2.148975278478807E-002
           2           4  5.254399664968948E-004
           2           5  1.588742165073887E-003
           2           6 -2.631135888391034E-002
           2           7  0.000000000000000E+000
           2           8  0.000000000000000E+000
           2           9  0.000000000000000E+000
           2          10  0.000000000000000E+000
           2          11  0.000000000000000E+000
           2          12  0.000000000000000E+000
           3           1  3.702303237345275E-003
           3           2 -1.837211045193626E-002
           3           3  0.998911402553280     
           3           4  2.665516876122273E-004
           3           5 -1.056207017744175E-003
           3           6 -2.040925494987295E-002
           3           7  0.000000000000000E+000
           3           8  0.000000000000000E+000
           3           9  0.000000000000000E+000
           3          10  0.000000000000000E+000
           3          11  0.000000000000000E+000
           3          12  0.000000000000000E+000
           4           1 -2.042645215510457E-004
           4           2 -4.838960331076677E-004
           4           3  8.287209643330858E-004
           4           4 -0.820438246687250     
           4           5  0.571581770982262     
           4           6  1.275233110728394E-003
           4           7  0.000000000000000E+000
           4           8  0.000000000000000E+000
           4           9  0.000000000000000E+000
           4          10  0.000000000000000E+000
           4          11  0.000000000000000E+000
           4          12  0.000000000000000E+000
           5           1 -2.406353053476709E-003
           5           2 -1.500764640425460E-003
           5           3  7.059449735958036E-004
           5           4  0.571579482298482     
           5           5  0.820426913522139     
           5           6  1.718128258157970E-003
           5           7  0.000000000000000E+000
           5           8  0.000000000000000E+000
           5           9  0.000000000000000E+000
           5          10  0.000000000000000E+000
           5          11  0.000000000000000E+000
           5          12  0.000000000000000E+000
           6           1  3.871739258327388E-002
           6           2  3.680669708001266E-003
           6           3  2.655300196169631E-002
           6           4  1.962675148086074E-004
           6           5 -1.802935373345033E-003
           6           6  0.978167575482141     
           6           7  0.000000000000000E+000
           6           8  0.000000000000000E+000
           6           9  0.000000000000000E+000
           6          10  0.000000000000000E+000
           6          11  0.000000000000000E+000
           6          12  0.000000000000000E+000
           7           1  0.000000000000000E+000
           7           2  0.000000000000000E+000
           7           3  0.000000000000000E+000
           7           4  0.000000000000000E+000
           7           5  0.000000000000000E+000
           7           6  0.000000000000000E+000
           7           7  0.998170854504211     
           7           8 -9.473931408706157E-003
           7           9 -3.269645785440967E-003
           7          10  1.214083282161394E-003
           7          11  2.123860286805065E-003
           7          12 -4.226361990497837E-002
           8           1  0.000000000000000E+000
           8           2  0.000000000000000E+000
           8           3  0.000000000000000E+000
           8           4  0.000000000000000E+000
           8           5  0.000000000000000E+000
           8           6  0.000000000000000E+000
           8           7  9.966179304109778E-003
           8           8  0.995208409757786     
           8           9  2.148975278478807E-002
           8          10  5.254399664968948E-004
           8          11  1.588742165073887E-003
           8          12 -2.631135888391034E-002
           9           1  0.000000000000000E+000
           9           2  0.000000000000000E+000
           9           3  0.000000000000000E+000
           9           4  0.000000000000000E+000
           9           5  0.000000000000000E+000
           9           6  0.000000000000000E+000
           9           7  3.702303237345275E-003
           9           8 -1.837211045193626E-002
           9           9  0.998911402553280     
           9          10  2.665516876122273E-004
           9          11 -1.056207017744175E-003
           9          12 -2.040925494987295E-002
          10           1  0.000000000000000E+000
          10           2  0.000000000000000E+000
          10           3  0.000000000000000E+000
          10           4  0.000000000000000E+000
          10           5  0.000000000000000E+000
          10           6  0.000000000000000E+000
          10           7 -2.042645215510457E-004
          10           8 -4.838960331076677E-004
          10           9  8.287209643330858E-004
          10          10 -0.820438246687250     
          10          11  0.571581770982262     
          10          12  1.275233110728394E-003
          11           1  0.000000000000000E+000
          11           2  0.000000000000000E+000
          11           3  0.000000000000000E+000
          11           4  0.000000000000000E+000
          11           5  0.000000000000000E+000
          11           6  0.000000000000000E+000
          11           7 -2.406353053476709E-003
          11           8 -1.500764640425460E-003
          11           9  7.059449735958036E-004
          11          10  0.571579482298482     
          11          11  0.820426913522139     
          11          12  1.718128258157970E-003
          12           1  0.000000000000000E+000
          12           2  0.000000000000000E+000
          12           3  0.000000000000000E+000
          12           4  0.000000000000000E+000
          12           5  0.000000000000000E+000
          12           6  0.000000000000000E+000
          12           7  3.871739258327388E-002
          12           8  3.680669708001266E-003
          12           9  2.655300196169631E-002
          12          10  1.962675148086074E-004
          12          11 -1.802935373345033E-003
          12          12  0.978167575482141     
 -------------------------------
