 Overlap between S_i and S_j, <psi_i | Psi_j>
           1           1  0.000000000000000E+000
           1           2 -2.986935236225161E-007
           1           3 -5.178972709455609E-004
           1           4 -3.746827935172760E-003
           1           5  1.990753251089605E-005
           1           6  7.717360002345826E-006
           1           7 -1.997140972136048E-005
           1           8  1.456480431626305E-006
           1           9 -1.134509732910224E-003
           2           1  1.129197816021056E-005
           2           2  0.000000000000000E+000
           2           3  2.212965948971767E-002
           2           4 -8.416529600784705E-006
           2           5  3.988142739650688E-004
           2           6 -6.387298383702022E-006
           2           7 -3.984101645369309E-004
           2           8  7.629463048176900E-004
           2           9  1.690496106059761E-005
           3           1  5.180086260629248E-004
           3           2 -2.214645890236508E-002
           3           3  0.000000000000000E+000
           3           4 -2.636106195541482E-004
           3           5 -6.387962971508203E-006
           3           6 -3.986597429190028E-004
           3           7  1.129761277450012E-005
           3           8 -1.694429582652419E-005
           3           9  7.618936266148892E-004
           4           1  3.773160555809814E-003
           4           2 -2.650314703029837E-006
           4           3  2.785771068966268E-004
           4           4  0.000000000000000E+000
           4           5 -1.135269029910527E-006
           4           6 -1.329077477071894E-005
           4           7 -4.344260276673632E-003
           4           8  1.558346213885329E-006
           4           9  2.244765291697650E-004
           5           1  7.787843128434448E-006
           5           2 -3.913908909444837E-004
           5           3 -2.729902237479380E-005
           5           4 -3.803284181688737E-006
           5           5  0.000000000000000E+000
           5           6 -5.292806348625259E-002
           5           7 -2.181431456964940E-005
           5           8 -4.994919709424920E-004
           5           9 -3.140517710310666E-005
           6           1  2.175883929706412E-005
           6           2 -2.730549548683884E-005
           6           3  3.912277094846888E-004
           6           4 -2.065527464872874E-006
           6           5  5.292807367212424E-002
           6           6  0.000000000000000E+000
           6           7  6.898327053986297E-006
           6           8 -3.139836222077653E-005
           6           9  4.995355665990211E-004
           7           1  4.138572081279502E-005
           7           2  3.919192425937437E-004
           7           3 -9.948355514941735E-006
           7           4  4.307669167627608E-003
           7           5 -1.546118298710510E-006
           7           6 -3.226689463967439E-005
           7           7  0.000000000000000E+000
           7           8 -2.352728213789625E-004
           7           9 -3.205189398031974E-006
           8           1  3.294649494255396E-005
           8           2 -7.767839072903116E-004
           8           3 -1.726882895131008E-005
           8           4 -1.317589840598152E-005
           8           5  5.172101230227739E-004
           8           6 -1.078866121468993E-005
           8           7  2.471829808739449E-004
           8           8  0.000000000000000E+000
           8           9  3.049215626372053E-002
           9           1  1.125365740756070E-003
           9           2  1.724607521058899E-005
           9           3 -7.775426602655449E-004
           9           4 -2.187832200388959E-004
           9           5 -1.076241912689095E-005
           9           6 -5.172780486296379E-004
           9           7 -8.523745662800101E-006
           9           8 -3.048505085934467E-002
           9           9  0.000000000000000E+000
